Game Turn, Mode, Player, Unit, Operation
Unit operation handler a92585ad, is disabled
Unit operation handler 6e290af6, is disabled
Unit operation handler 8c676517, is disabled
Unit operation handler a92585ad, is disabled
Unit operation handler 6e290af6, is disabled
Unit operation handler 8c676517, is disabled
118, Adding, 63, UNIT_QUADRIREME (13107229), UNITOPERATION_PILLAGE (23)
118, Can't Start, 63, UNIT_QUADRIREME (13107229), UNITOPERATION_PILLAGE (23)
118, Adding, 63, UNIT_QUADRIREME (13107229), UNITOPERATION_SKIP_TURN (36)
118, Adding, 63, UNIT_CARAVEL (12714034), UNITOPERATION_SWAP_UNITS (49)
118, Can't Start, 63, UNIT_CARAVEL (12714034), UNITOPERATION_SWAP_UNITS (49)
118, Adding, 63, UNIT_CARAVEL (12714034), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_CARAVEL (12714034), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_CARAVEL (12976183), UNITOPERATION_SWAP_UNITS (49)
118, Can't Start, 63, UNIT_CARAVEL (12976183), UNITOPERATION_SWAP_UNITS (49)
118, Adding, 63, UNIT_CARAVEL (12976183), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_CARAVEL (12976183), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_WARRIOR (8126465), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_MAN_AT_ARMS (13172740), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_MAN_AT_ARMS (12845072), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_MAN_AT_ARMS (12451865), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_MAN_AT_ARMS (13041694), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_SWORDSMAN (11534368), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_WARRIOR (9044005), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_WARRIOR (5570599), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_GALLEY (10813483), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_GALLEY (11796524), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_MAN_AT_ARMS (12779566), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_WARRIOR (5898287), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_MAN_AT_ARMS (12189744), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_CATAPULT (10747953), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_CARAVEL (13238326), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_ARCHER (10289208), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_WARRIOR (9437242), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_SWORDSMAN (11206717), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_QUADRIREME (11862078), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_SCOUT (7667746), UNITOPERATION_MOVE_TO (19)
118, Adding, 63, UNIT_QUADRIREME (9371648), UNITOPERATION_SKIP_TURN (36)
118, Adding, 63, UNIT_SKIRMISHER (12582915), UNITOPERATION_SKIP_TURN (36)
118, Adding, 63, UNIT_BUILDER (12517390), UNITOPERATION_SKIP_TURN (36)
118, Adding, 63, UNIT_GALLEY (5308434), UNITOPERATION_SKIP_TURN (36)
118, Adding, 63, UNIT_SCOUT (1441812), UNITOPERATION_SKIP_TURN (36)
118, Adding, 63, UNIT_SCOUT (7667746), UNITOPERATION_SKIP_TURN (36)
118, Adding, 63, UNIT_BATTERING_RAM (11403327), UNITOPERATION_SKIP_TURN (36)
119, Adding, 1, UNIT_TRADER (851975), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Can't Start, 1, UNIT_TRADER (851975), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 1, UNIT_MAN_AT_ARMS (2949137), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 1, UNIT_MAN_AT_ARMS (2949137), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 1, UNIT_MAN_AT_ARMS (2949137), UNITOPERATION_MOVE_TO (19)
119, Adding, 1, UNIT_GAUL_GAESATAE (262147), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 1, UNIT_GAUL_GAESATAE (262147), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 1, UNIT_GAUL_GAESATAE (262147), UNITOPERATION_MOVE_TO (19)
119, Adding, 1, UNIT_GAUL_GAESATAE (327684), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 1, UNIT_GAUL_GAESATAE (327684), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 1, UNIT_GAUL_GAESATAE (327684), UNITOPERATION_MOVE_TO (19)
119, Adding, 1, UNIT_GALLEY (1310729), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 1, UNIT_GALLEY (1310729), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 1, UNIT_GALLEY (1310729), UNITOPERATION_MOVE_TO (19)
119, Adding, 1, UNIT_BUILDER (2228237), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 1, UNIT_BUILDER (2228237), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 1, UNIT_BUILDER (2228237), UNITOPERATION_MOVE_TO (19)
119, Adding, 1, UNIT_QUADRIREME (1769482), UNITOPERATION_MOVE_TO (19)
119, Adding, 1, UNIT_QUADRIREME (1703950), UNITOPERATION_MOVE_TO (19)
119, Adding, 1, UNIT_MAN_AT_ARMS (2359296), UNITOPERATION_MOVE_TO (19)
119, Adding, 1, UNIT_MAN_AT_ARMS (2752527), UNITOPERATION_MOVE_TO (19)
119, Adding, 1, UNIT_GURU (2555923), UNITOPERATION_FORTIFY (12)
119, Can't Start, 1, UNIT_GURU (2555923), UNITOPERATION_FORTIFY (12)
119, Adding, 1, UNIT_GURU (2621460), UNITOPERATION_FORTIFY (12)
119, Can't Start, 1, UNIT_GURU (2621460), UNITOPERATION_FORTIFY (12)
119, Can't Start, 1, UNIT_GAUL_GAESATAE (327684), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 1, UNIT_TRADER (851975), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 2, UNIT_TRADER (917514), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Can't Start, 2, UNIT_TRADER (917514), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 2, UNIT_MAN_AT_ARMS (3145729), UNITOPERATION_FORTIFY (12)
119, Can't Start, 2, UNIT_MAN_AT_ARMS (3145729), UNITOPERATION_FORTIFY (12)
119, Adding, 2, UNIT_QUADRIREME (2228232), UNITOPERATION_MOVE_TO (19)
119, Adding, 2, UNIT_PIKEMAN (3211275), UNITOPERATION_FORTIFY (12)
119, Can't Start, 2, UNIT_PIKEMAN (3211275), UNITOPERATION_FORTIFY (12)
119, Adding, 2, UNIT_BUILDER (3276800), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 2, UNIT_BUILDER (3276800), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 2, UNIT_BUILDER (3276800), UNITOPERATION_MOVE_TO (19)
119, Adding, 2, UNIT_GREAT_SCIENTIST (3080199), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 2, UNIT_GREAT_SCIENTIST (3080199), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 2, UNIT_GREAT_SCIENTIST (3080199), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 2, UNIT_TRADER (917514), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 3, UNIT_TRADER (1114119), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Can't Start, 3, UNIT_TRADER (1114119), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 3, UNIT_CATAPULT (1769486), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_MAN_AT_ARMS (2883605), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 3, UNIT_MAN_AT_ARMS (2883605), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_MAN_AT_ARMS (3342347), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_CATAPULT (2686991), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_MAN_AT_ARMS (2621456), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_MAN_AT_ARMS (2621456), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 3, UNIT_AZTEC_EAGLE_WARRIOR (786432), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 3, UNIT_AZTEC_EAGLE_WARRIOR (786432), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_AZTEC_EAGLE_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 3, UNIT_AZTEC_EAGLE_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_KNIGHT (3407894), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_AZTEC_EAGLE_WARRIOR (917513), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 3, UNIT_AZTEC_EAGLE_WARRIOR (917513), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 3, UNIT_AZTEC_EAGLE_WARRIOR (917513), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_AZTEC_EAGLE_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 3, UNIT_AZTEC_EAGLE_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_GREAT_GENERAL (3080215), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 3, UNIT_GREAT_GENERAL (3080215), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_AZTEC_EAGLE_WARRIOR (720904), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 3, UNIT_AZTEC_EAGLE_WARRIOR (720904), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_CATAPULT (2424852), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 3, UNIT_CATAPULT (2424852), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_BUILDER (3538957), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 3, UNIT_BUILDER (3538957), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 3, UNIT_BUILDER (3538957), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_BUILDER (3276824), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 3, UNIT_BUILDER (3276824), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 3, UNIT_BUILDER (3276824), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_BUILDER (3276824), UNITOPERATION_BUILD_IMPROVEMENT (2)
119, Adding, 3, UNIT_GREAT_GENERAL (2359302), UNITOPERATION_MOVE_TO (19)
119, Adding, 3, UNIT_MISSIONARY (3211281), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 3, UNIT_AZTEC_EAGLE_WARRIOR (786432), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 3, UNIT_TRADER (1114119), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 4, UNIT_TRADER (1048583), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Can't Start, 4, UNIT_TRADER (1048583), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 4, UNIT_MUSKETMAN (3735570), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 4, UNIT_MUSKETMAN (3735570), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 4, UNIT_MUSKETMAN (3735570), UNITOPERATION_MOVE_TO (19)
119, Adding, 4, UNIT_TREBUCHET (3276806), UNITOPERATION_RANGE_ATTACK (26)
119, Adding, 4, UNIT_TREBUCHET (3276806), UNITOPERATION_MOVE_TO (19)
119, Adding, 4, UNIT_MUSKETMAN (3735570), UNITOPERATION_MOVE_TO (19)
119, Adding, 4, UNIT_GREAT_GENERAL (1966099), UNITOPERATION_MOVE_TO (19)
119, Adding, 4, UNIT_GREAT_ADMIRAL (3145731), UNITOPERATION_MOVE_TO (19)
119, Adding, 4, UNIT_WARRIOR (917512), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 4, UNIT_WARRIOR (917512), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 4, UNIT_WARRIOR (917512), UNITOPERATION_MOVE_TO (19)
119, Adding, 4, UNIT_BUILDER (3473423), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 4, UNIT_BUILDER (3473423), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 4, UNIT_BUILDER (3473423), UNITOPERATION_MOVE_TO (19)
119, Adding, 4, UNIT_BUILDER (3670030), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 4, UNIT_BUILDER (3670030), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 4, UNIT_BUILDER (3670030), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 4, UNIT_TRADER (1048583), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 5, UNIT_TRADER (1638406), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Can't Start, 5, UNIT_TRADER (1638406), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 5, UNIT_MAN_AT_ARMS (3407875), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 5, UNIT_MAN_AT_ARMS (3407875), UNITOPERATION_MOVE_TO (19)
119, Adding, 5, UNIT_SKIRMISHER (3342352), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 5, UNIT_SKIRMISHER (3342352), UNITOPERATION_MOVE_TO (19)
119, Adding, 5, UNIT_CATAPULT (3276828), UNITOPERATION_MOVE_TO (19)
119, Adding, 5, UNIT_KNIGHT (3735581), UNITOPERATION_MOVE_TO (19)
119, Adding, 5, UNIT_GALLEY (1114123), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 5, UNIT_GALLEY (1114123), UNITOPERATION_MOVE_TO (19)
119, Adding, 5, UNIT_GALLEY (786432), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 5, UNIT_GALLEY (786432), UNITOPERATION_MOVE_TO (19)
119, Adding, 5, UNIT_GALLEY (1310734), UNITOPERATION_MOVE_TO (19)
119, Adding, 5, UNIT_CARAVEL (3801112), UNITOPERATION_MOVE_TO (19)
119, Adding, 5, UNIT_BUILDER (3604492), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 5, UNIT_BUILDER (3604492), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 5, UNIT_BUILDER (3604492), UNITOPERATION_MOVE_TO (19)
119, Adding, 5, UNIT_BUILDER (3473413), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 5, UNIT_BUILDER (3473413), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 5, UNIT_BUILDER (3473413), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 5, UNIT_TRADER (1638406), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 6, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_SETTLER (2752534), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_MAN_AT_ARMS (3080204), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_SPEARMAN (2883600), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_VAMPIRE (1245197), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_TREBUCHET (3211279), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_SCOUT (589824), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 6, UNIT_SCOUT (589824), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 6, UNIT_SCOUT (589824), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_SCOUT (851974), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 6, UNIT_SCOUT (851974), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 6, UNIT_SCOUT (851974), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_SCOUT (983049), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 6, UNIT_SCOUT (983049), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 6, UNIT_SCOUT (983049), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_CARAVEL (3145732), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_CARAVEL (2818056), UNITOPERATION_MOVE_TO (19)
119, Adding, 6, UNIT_BUILDER (2097173), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_TRADER (1048587), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Can't Start, 7, UNIT_TRADER (1048587), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 7, UNIT_WARRIOR (327684), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_WARRIOR (327684), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_CARAVEL (2424847), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_BUILDER (3276821), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 7, UNIT_BUILDER (3276821), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 7, UNIT_BUILDER (3276821), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_SKIRMISHER (2883592), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 7, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_MISSIONARY (2686982), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_MISSIONARY (2949127), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_MISSIONARY (2621453), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_MISSIONARY (1769486), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_MISSIONARY (3145750), UNITOPERATION_SPREAD_RELIGION (38)
119, Adding, 7, UNIT_SKIRMISHER (3211284), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_SKIRMISHER (2818067), UNITOPERATION_MOVE_TO (19)
119, Adding, 7, UNIT_SKIRMISHER (2818067), UNITOPERATION_SKIP_TURN (36)
119, Can't Start, 7, UNIT_TRADER (1048587), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 8, UNIT_TRADER (1114112), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Can't Start, 8, UNIT_TRADER (1114112), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 8, UNIT_QUADRIREME (3932169), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_TREBUCHET (4456456), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_INDIAN_VARU (3670032), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_PIKEMAN (4653060), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_SETTLER (4390914), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 8, UNIT_SETTLER (4390914), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_TREBUCHET (4325391), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 8, UNIT_TREBUCHET (4325391), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_SETTLER (4390914), UNITOPERATION_FOUND_CITY (14)
119, Adding, 8, UNIT_ARCHER (1376262), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_INDIAN_VARU (3342348), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_ARCHER (2031637), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_BUILDER (2490390), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 8, UNIT_BUILDER (2490390), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 8, UNIT_BUILDER (2490390), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_BUILDER (4587531), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_MISSIONARY (4259841), UNITOPERATION_SPREAD_RELIGION (38)
119, Adding, 8, UNIT_MISSIONARY (3604483), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_MISSIONARY (4063242), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_MISSIONARY (3276814), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_MISSIONARY (4128787), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_MISSIONARY (3801108), UNITOPERATION_MOVE_TO (19)
119, Adding, 8, UNIT_MISSIONARY (4521997), UNITOPERATION_SKIP_TURN (36)
119, Adding, 8, UNIT_BUILDER (3997713), UNITOPERATION_SKIP_TURN (36)
119, Can't Start, 8, UNIT_TRADER (1114112), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 9, UNIT_TRADER (3080223), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Can't Start, 9, UNIT_TRADER (3080223), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 9, UNIT_MAN_AT_ARMS (5308436), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_SETTLER (4784133), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_HEAVY_CHARIOT (3407906), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_SETTLER (4784133), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_HEAVY_CHARIOT (3407906), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_MAN_AT_ARMS (5308436), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_WARRIOR (1572880), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_SPEARMAN (4653079), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 9, UNIT_SPEARMAN (4653079), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_CATAPULT (3801097), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 9, UNIT_CATAPULT (3801097), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_WARRIOR (983052), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_MAN_AT_ARMS (5177344), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_MAN_AT_ARMS (5242886), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_ARCHER (2883601), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_GALLEY (3276828), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_GALLEY (3342369), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_GALLEY (1703943), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_CARAVEL (5111845), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_GALLEY (1507338), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_GALLEY (4456483), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_QUADRIREME (4587552), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_GREAT_ADMIRAL (5046311), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_WARRIOR (1179662), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_WARRIOR (1376260), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_BUILDER (5505050), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 9, UNIT_BUILDER (5505050), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 9, UNIT_BUILDER (5505050), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_GREAT_ADMIRAL (4390914), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_CARAVEL (5439515), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_MAN_AT_ARMS (4718611), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_ARCHER (2687005), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_MAN_AT_ARMS (4849702), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_SCOUT (1966098), UNITOPERATION_MOVE_TO (19)
119, Adding, 9, UNIT_SCOUT (1966098), UNITOPERATION_MOVE_TO (19)
119, Can't Start, 9, UNIT_TRADER (3080223), UNITOPERATION_MAKE_TRADE_ROUTE (18)
119, Adding, 10, UNIT_MAN_AT_ARMS (1310720), UNITOPERATION_MOVE_TO (19)
119, Adding, 10, UNIT_MAN_AT_ARMS (1245185), UNITOPERATION_MOVE_TO (19)
119, Adding, 10, UNIT_TREBUCHET (1376260), UNITOPERATION_MOVE_TO (19)
119, Adding, 11, UNIT_MAN_AT_ARMS (1310722), UNITOPERATION_MOVE_TO (19)
119, Adding, 11, UNIT_TREBUCHET (1572867), UNITOPERATION_MOVE_TO (19)
119, Adding, 11, UNIT_MAN_AT_ARMS (1376262), UNITOPERATION_MOVE_TO (19)
119, Adding, 12, UNIT_TREBUCHET (1376264), UNITOPERATION_MOVE_TO (19)
119, Adding, 13, UNIT_MAN_AT_ARMS (1179652), UNITOPERATION_MOVE_TO (19)
119, Adding, 13, UNIT_MAN_AT_ARMS (1245192), UNITOPERATION_MOVE_TO (19)
119, Adding, 15, UNIT_MAN_AT_ARMS (1048579), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 15, UNIT_SWORDSMAN (720898), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 15, UNIT_SWORDSMAN (720898), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 15, UNIT_SWORDSMAN (720898), UNITOPERATION_MOVE_TO (19)
119, Adding, 15, UNIT_SWORDSMAN (851972), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 15, UNIT_SWORDSMAN (851972), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 15, UNIT_SWORDSMAN (851972), UNITOPERATION_MOVE_TO (19)
119, Adding, 15, UNIT_GALLEY (524294), UNITOPERATION_SWAP_UNITS (49)
119, Can't Start, 15, UNIT_GALLEY (524294), UNITOPERATION_SWAP_UNITS (49)
119, Adding, 15, UNIT_GALLEY (524294), UNITOPERATION_MOVE_TO (19)
119, Adding, 15, UNIT_MAN_AT_ARMS (983045), UNITOPERATION_MOVE_TO (19)
119, Adding, 16, UNIT_MAN_AT_ARMS (1179648), UNITOPERATION_MOVE_TO (19)
119, Adding, 16, UNIT_MAN_AT_ARMS (1310721), UNITOPERATION_MOVE_TO (19)
