Game Turn, Player, Action, , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 62, 63
37, 4, Threat and Trust,,,, 0.00:1:0.00,,,,,,,, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
37, 5, ,, -2:DIPLO_STATE_UNFRIENDLY,,,,,,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,, 4:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
37, 5, Threat and Trust,, 0.00:1:0.00,,,,,,,,,,,,,, 0.00:1:0.00,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
37, 6, ,,,,,,,,,,,,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
37, 6, Threat and Trust,,,,,,,,,,,,,,,,,,, 0.00:1:0.00,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
37, 7, ,,,,,,,,,,,,,,,,,, 2:DIPLO_STATE_INFLUENTIAL,,, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
37, 7, Threat and Trust,,,,,,,,,,,,,,,,,, 0.00:1:0.00,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
37, 8, ,,,,,,,,,,,,,,,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
37, 8, Threat and Trust,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
37, 9, ,,,,,,,,,,,,,,,,,,,,,,,, 5:DIPLO_STATE_MAX_INFLUENCE,, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
37, 9, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
37, 10, ,,,, 2:DIPLO_STATE_PATRON,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 10, Threat and Trust,,,, 6.10:2:0.00,, 13.20:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
37, 11, ,,,, 0:DIPLO_STATE_AWARE,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 11, Threat and Trust,,,, 0.00:2:0.00,, 8.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
37, 12, ,,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 12, Threat and Trust,,, 60.16:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
37, 13, ,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 13, Threat and Trust,, 0.00:1:0.00,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
37, 14, ,, 1:DIPLO_STATE_PATRON,,,,, 0:DIPLO_STATE_AWARE,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 14, Threat and Trust,, 0.00:2:0.00,,,,, 10.00:1:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
37, 15, ,,,,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 15, Threat and Trust,,,,, 6.65:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
37, 16, ,,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 16, Threat and Trust,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
37, 17, ,,,,,,,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 17, Threat and Trust,,,,,,,, 32.39:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
37, 18, ,,,,,,, 4:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 18, Threat and Trust,,,,,,, 10.25:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
37, 19, ,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 19, Threat and Trust,,,,,,,,, 0.00:1:0.00,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
37, 20, ,,,,,,,,,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 20, Threat and Trust,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
37, 21, ,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 21, Threat and Trust,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
37, 22, ,,,,,,,,,,, 5:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 22, Threat and Trust,,,,,,,,,,, 7.10:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
37, 23, ,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 23, Threat and Trust,,,,,,,, 6.90:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
37, 24, ,,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
37, 24, Threat and Trust,,,,,,,,,,, 7.95:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
37, 62, ,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37, 62, Threat and Trust,, 0.00:10:0.00, 67.95:1:0.00, 7.20:9:0.00, 12.40:6:0.00, 14.30:3:0.00, 16.00:2:0.00, 12.65:5:0.00, 8.75:7:0.00, 8.75:7:0.00, 13.90:4:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37, 63, ,, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37, 63, Threat and Trust,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38, 0, ,,,,, -2:DIPLO_STATE_FRIENDLY,, 2:DIPLO_STATE_NEUTRAL,,,,,,,, 2:DIPLO_STATE_INFLUENTIAL, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
38, 0, Threat and Trust,,,,, 10.70:2:0.00,, 14.30:1:0.00,,,,,,,, 0.00:3:0.00, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00, 0.00:3:0.00
38, 1, ,,,,,,,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
38, 1, Threat and Trust,,,,,,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
38, 2, ,,,,,, 4:DIPLO_STATE_FRIENDLY,,,,,, 2:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
38, 2, Threat and Trust,,,,,, 7.05:1:0.00,,,,,, 0.00:2:0.00, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
38, 3, ,, -2:DIPLO_STATE_UNFRIENDLY,,,,,,,,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
38, 3, Threat and Trust,, 0.00:1:0.00,,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
38, 4, ,,,, 7:DIPLO_STATE_FRIENDLY,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
38, 4, Threat and Trust,,,, 0.00:1:0.00,,,,,,,, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
38, 5, ,, -2:DIPLO_STATE_UNFRIENDLY,,,,,,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,, 4:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
38, 5, Threat and Trust,, 0.00:1:0.00,,,,,,,,,,,,,, 0.00:1:0.00,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
38, 6, ,,,,,,,,,,,,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
38, 6, Threat and Trust,,,,,,,,,,,,,,,,,,, 0.00:1:0.00,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
38, 7, ,,,,,,,,,,,,,,,,,, 2:DIPLO_STATE_INFLUENTIAL,,, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
38, 7, Threat and Trust,,,,,,,,,,,,,,,,,, 0.00:1:0.00,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
38, 8, ,,,,,,,,,,,,,,,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
38, 8, Threat and Trust,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
38, 9, ,,,,,,,,,,,,,,,,,,,,,,,, 5:DIPLO_STATE_MAX_INFLUENCE,, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
38, 9, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
38, 10, ,,,, 2:DIPLO_STATE_PATRON,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 10, Threat and Trust,,,, 6.15:2:0.00,, 13.30:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
38, 11, ,,,, 0:DIPLO_STATE_AWARE,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 11, Threat and Trust,,,, 0.00:2:0.00,, 8.50:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
38, 12, ,,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 12, Threat and Trust,,, 60.16:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
38, 13, ,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 13, Threat and Trust,, 0.00:1:0.00,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
38, 14, ,, 1:DIPLO_STATE_PATRON,,,,, 0:DIPLO_STATE_AWARE,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 14, Threat and Trust,, 0.00:2:0.00,,,,, 9.90:1:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
38, 15, ,,,,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 15, Threat and Trust,,,,, 6.65:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
38, 16, ,,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 16, Threat and Trust,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
38, 17, ,,,,,,,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 17, Threat and Trust,,,,,,,, 11.50:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
38, 18, ,,,,,,, 4:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 18, Threat and Trust,,,,,,, 10.10:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
38, 19, ,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 19, Threat and Trust,,,,,,,,, 0.00:1:0.00,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
38, 20, ,,,,,,,,,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 20, Threat and Trust,,,,,,,,,, 5.85:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
38, 21, ,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 21, Threat and Trust,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
38, 22, ,,,,,,,,,,, 5:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 22, Threat and Trust,,,,,,,,,,, 6.70:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
38, 23, ,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 23, Threat and Trust,,,,,,,, 6.55:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
38, 24, ,,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
38, 24, Threat and Trust,,,,,,,,,,, 7.55:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
38, 62, ,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38, 62, Threat and Trust,, 0.00:10:0.00, 68.05:1:0.00, 7.25:9:0.00, 12.45:5:0.00, 14.40:3:0.00, 15.90:2:0.00, 12.35:6:0.00, 9.00:8:0.00, 10.10:7:0.00, 13.55:4:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38, 63, ,, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38, 63, Threat and Trust,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39, 0, ,,,,, -2:DIPLO_STATE_FRIENDLY,, 2:DIPLO_STATE_NEUTRAL,,,,,,,, 2:DIPLO_STATE_INFLUENTIAL, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
39, 0, Threat and Trust,,,,, 10.70:2:0.00,, 14.15:1:0.00,,,,,,,, 0.00:3:0.00, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00, 0.00:3:0.00
39, 1, ,,,,,,,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
39, 1, Threat and Trust,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
39, 2, ,,,,,, 8:DIPLO_STATE_FRIENDLY,,,,,, 2:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
39, 2, Threat and Trust,,,,,, 7.10:1:0.00,,,,,, 0.00:2:0.00, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
39, 3, ,, -2:DIPLO_STATE_UNFRIENDLY,,,,,,,,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
39, 3, Threat and Trust,, 0.00:1:0.00,,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
39, 4, ,,,, 1:DIPLO_STATE_FRIENDLY,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
39, 4, Threat and Trust,,,, 0.00:1:0.00,,,,,,,, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
