Game Turn, Player, Opponent, Modifier, Change, Value, Max, Accum Amt, Accum Turns, Cooldown Turns, Reduction
107, 8, 6, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
107, 8, 4, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   10.0
107, 9, 3, 당신에 대한 첫인상, Update,    1.0
108, 2, 4, 당신에 대한 적대감, Activate,  -60.0,  -60.0,    1.0, 0, 2,   -1.0
108, 3, 9, 당신에 대한 첫인상, Update,    1.0
108, 5, 8, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
108, 5, 1, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
108, 5, 1, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,   10.0,   10.0,    1.0, 0, 0,    1.0
108, 6, 8, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
108, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
108, 6, 5, 당신에 대한 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 2,   -1.0
108, 6, 2, 당신이 주변 문명과 싸워 로버트 1세가 실망함, Update,   -6.0
108, 6, 4, 당신이 주변 문명과 싸워 로버트 1세가 실망함, Update,   -6.0
108, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
108, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
108, 8, 9, 당신에 대한 첫인상, Activate,   -1.0,   -1.0,    1.0, 0, 10,    1.0
108, 8,  9, 당신에 대한 첫인상, Deactivate
108, 8, 9, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
108, 9, 8, 당신에 대한 첫인상, Activate,   -3.0,   -3.0,    1.0, 0, 10,    1.0
108, 9,  8, 당신에 대한 첫인상, Deactivate
108, 9, 8, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
109, 0, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
109, 0, 5, 당신에 대한 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 2,   -1.0
109, 2, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
109, 4, 8, 영토가 넓은 제국 존중, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
109, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -34.0,  -34.0,    1.0, 0, 0,    1.0
109, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -23.0,  -23.0,    1.0, 0, 0,    1.0
109, 5, 2, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
109, 6, 5, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
109, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
109, 6, 5, 당신에 대한 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 2,   -1.0
109, 7, 5, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
109, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
109, 8, 5, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
109, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
109, 8, 6, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
109, 8, 5, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,    9.0
109, 9, 0, 당신에 대한 첫인상, Update,   -2.0
110, 0, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
110, 0, 5, 당신에 대한 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 2,   -1.0
110, 0, 9, 당신에 대한 첫인상, Update,   -1.0
110, 1, 3, 당신에 대한 첫인상, Activate,   -1.0,   -1.0,    1.0, 0, 10,    1.0
110, 1,  3, 당신에 대한 첫인상, Deactivate
110, 1, 3, 같은 비밀 결사의 구성원, Activate,    8.0,    8.0,    1.0, 0, 0,   -1.0
110, 3, 1, 당신에 대한 첫인상, Activate,   -1.0,   -1.0,    1.0, 0, 10,    1.0
110, 3,  1, 당신에 대한 첫인상, Deactivate
110, 3, 1, 같은 비밀 결사의 구성원, Activate,    8.0,    8.0,    1.0, 0, 0,   -1.0
110, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -40.0,  -40.0,    1.0, 0, 0,    1.0
110, 2, 6, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
110, 2, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
110, 4, 6, 상대방이 공개 비난당했음, Update,   -8.0
110, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -35.0,  -35.0,    1.0, 0, 0,    1.0
110, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -25.0,  -25.0,    1.0, 0, 0,    1.0
110, 5, 1, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,    3.0,    3.0,    1.0, 0, 0,    1.0
110, 5, 8, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
110, 5, 8, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,   15.0,   15.0,    1.0, 0, 0,    1.0
110, 5, 8, 당신에 대한 첫인상, Update,    0.0
110, 5, 8, 선포된 친선관계, Activate,    9.0,    9.0,    1.0, 0, 10,   -1.0
110, 8, 5, 선포된 친선관계, Activate,    9.0,    9.0,    1.0, 0, 10,   -1.0
110, 6, 8, 적과 친선관계를 선포함, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
110, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
110, 6, 5, 당신에 대한 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 2,   -1.0
110, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
110, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
110, 8, 5, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
110, 8, 4, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
110, 9, 6, 알렉산더는 당신의 문명이 평화를 누려 불쾌함, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
111, 0, 5, 당신에 대한 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 2,   -1.0
111, 1, 7, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
111, 1, 3, 상대방이 공개 비난당했음, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
111, 5, 6, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
111, 5, 7, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
111, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -33.0,  -33.0,    1.0, 0, 0,    1.0
111, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -26.0,  -26.0,    1.0, 0, 0,    1.0
111, 5, 7, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
111, 5, 7, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,    9.0,    9.0,    1.0, 0, 0,    1.0
111, 6, 3, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
111, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -39.0,  -39.0,    1.0, 0, 0,    1.0
111, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
111, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
111, 6, 2, 당신이 주변 문명과 싸워 로버트 1세가 실망함, Update,   -7.0
111, 6, 4, 당신이 주변 문명과 싸워 로버트 1세가 실망함, Update,   -7.0
111, 6, 5, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    5.0
111, 7, 1, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
111, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -39.0,  -39.0,    1.0, 0, 0,    1.0
111, 7, 5, 신앙이 부족한 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
111, 7, 5, 당신에 대한 첫인상, Update,    0.0
111, 9, 7, 상대방에게 대표단을 파견했음, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
111, 8, 6, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
111, 8, 6, 상대방에게 병력 철수 맹약을 하지 않기로 함, Update,    0.0
111, 4, 8, 국경 개방, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
111, 4, 8, 상대방에게 교역 거래, Activate,    2.0,    2.0,    0.0, 0, 2,   -1.0
111, 4,  8, 상대방에게 교역 거래, Deactivate
111, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
112, 0, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
112, 0, 5, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
112, 1, 3, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
112, 2, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
112, 3, 6, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
112, 3, 6, 몬테수마는 자신에게 없는 당신의 사치 자원이 공격에 적합한 목표라 여김, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
112, 3, 6, 당신에 대한 첫인상, Update,   -1.0
112, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -27.0,  -27.0,    1.0, 0, 0,    1.0
112, 5, 0, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
112, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
112, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
112, 6, 3, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Activate,    2.0,   10.0,    1.0, 10, 0,   -1.0
112, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
112, 5, 7, 상대방에게 대표단을 파견했음, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
112, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
112, 8, 4, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   11.0
112, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
113, 0, 3, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
113, 0, 5, 당신에 대한 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 2,   -1.0
113, 1, 3, 당신에 대한 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 2,   -1.0
113, 2, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
113, 5, 2, 도시에 당신의 상주대사관이 설립됨, Activate,    5.0,    5.0,    1.0, 0, 0,   -1.0
113, 4, 8, 상대방에게 교역 거래, Update,    1.0
113, 5, 4, 상대방 주변에 정착, Activate,   -3.0,   -3.0,    0.0, 0, 10,   -1.0
113, 5, 8, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
113, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -34.0,  -34.0,    1.0, 0, 0,    1.0
113, 5, 1, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,   15.0,   15.0,    1.0, 0, 0,    1.0
113, 5, 4, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,   15.0,   15.0,    1.0, 0, 0,    1.0
113, 6, 8, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
113, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
113, 6, 8, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    8.0
113, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
113, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
113, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
113, 9, 6, 상대방에게 병력 철수 맹약을 하지 않기로 함, Update,    0.0
114, 0, 5, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
114, 1, 3, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
114, 2, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
114, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -39.0,  -39.0,    1.0, 0, 0,    1.0
114, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -35.0,  -35.0,    1.0, 0, 0,    1.0
114, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -28.0,  -28.0,    1.0, 0, 0,    1.0
114, 5, 4, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
114, 8, 5, 도시에 당신의 상주대사관이 설립됨, Activate,    5.0,    5.0,    1.0, 0, 0,   -1.0
114, 6, 5, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
114, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
114, 6, 2, 당신이 주변 문명과 싸워 로버트 1세가 실망함, Update,   -8.0
114, 6, 4, 당신이 주변 문명과 싸워 로버트 1세가 실망함, Update,   -8.0
114, 7, 5, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
114, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
114, 8, 5, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
114, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
114, 8, 5, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   10.0
114, 2, 9, 당신에 대한 첫인상, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
114, 2,  9, 당신에 대한 첫인상, Deactivate
114, 2, 9, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
114, 9, 2, 당신에 대한 첫인상, Activate,   -1.0,   -1.0,    1.0, 0, 10,    1.0
114, 9,  2, 당신에 대한 첫인상, Deactivate
114, 9, 2, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
114, 4, 9, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
114, 9, 4, 당신에 대한 첫인상, Activate,   -1.0,   -1.0,    1.0, 0, 10,    1.0
114, 9,  4, 당신에 대한 첫인상, Deactivate
114, 9, 4, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
114, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -32.0,  -32.0,    1.0, 0, 0,    1.0
115, 2, 6, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
115, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -38.0,  -38.0,    1.0, 0, 0,    1.0
115, 4, 8, 상대방에게 교역 거래, Update,    0.0
115, 5, 7, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,   15.0,   15.0,    1.0, 0, 0,    1.0
115, 5, 8, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
115, 6, 8, 적과 친선관계를 선포함, Activate,   -5.0,   -5.0,    0.0, 0, 0,    1.0
115, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -38.0,  -38.0,    1.0, 0, 0,    1.0
115, 6, 0, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    4.0
115, 6, 1, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    7.0
115, 6, 9, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    8.0
115, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -38.0,  -38.0,    1.0, 0, 0,    1.0
115, 7, 1, 당신에 대한 첫인상, Update,    1.0
115, 3, 7, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
115, 3, 7, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
115, 7, 3, 당신에 대한 첫인상, Activate,    1.0,    1.0,    1.0, 0, 10,    1.0
115, 7,  3, 당신에 대한 첫인상, Deactivate
115, 7, 3, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
115, 7, 3, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
116, 0, 6, , Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
116, 0, 7, 당신에 대한 첫인상, Update,    1.0
116, 3, 6, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
116, 3, 7, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
116, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
116, 5, 6, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
116, 5, 7, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
116, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -34.0,  -34.0,    1.0, 0, 0,    1.0
116, 6, 3, 적을 공개 비난함, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
116, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
116, 6, 0, 야만인을 제거하지 않는 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
116, 6, 0, 당신에 대한 첫인상, Update,   -3.0
116, 7, 3, 적을 공개 비난함, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
116, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
116, 7, 0, 당신에 대한 첫인상, Update,   -6.0
116, 7, 9, 당신에 대한 첫인상, Update,   -2.0
116, 8, 6, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
116, 8, 5, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
116, 8, 6, 찬드라굽타는 당신의 제국이 자신의 제국 근처에 있어 불쾌함, Update,   -9.0
116, 9, 7, 알렉산더는 당신의 문명이 평화를 누려 불쾌함, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
116, 4, 6, 상대방이 공개 비난당했음, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
116, 4, 9, 상대방이 공개 비난당했음, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
117, 0, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
117, 2, 9, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
117, 2, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
117, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -36.0,  -36.0,    1.0, 0, 0,    1.0
117, 3, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
117, 4, 9, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
117, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -33.0,  -33.0,    1.0, 0, 0,    1.0
117, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -27.0,  -27.0,    1.0, 0, 0,    1.0
117, 5, 4, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
117, 6, 9, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
117, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -36.0,  -36.0,    1.0, 0, 0,    1.0
117, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -30.0,  -30.0,    1.0, 0, 0,    1.0
117, 6, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
